case_index,scenario,sentiment,urgency,emp_steering,frm_steering,emp_token_len,frm_token_len,emp_sent_len,frm_sent_len,emp_ttr,frm_ttr,rouge1_ef,rouge2_ef,rougeL_ef,rouge1_ec,rouge1_fc,emp_flesch_ease,emp_flesch_grade,emp_fog,frm_flesch_ease,frm_flesch_grade,frm_fog,emp_empathy_score,emp_formality_score,frm_empathy_score,frm_formality_score,emp_fp_singular,frm_fp_singular,emp_passive,frm_passive,style_disc_score,emp_entity_cov,frm_entity_cov,emp_placeholder,frm_placeholder,emp_cov_product,emp_cov_order_id,emp_cov_issue,emp_cov_urgency,emp_cov_sentiment,emp_cov_customer_name,frm_cov_product,frm_cov_order_id,frm_cov_issue,frm_cov_urgency,frm_cov_sentiment,frm_cov_customer_name,kg_nodes,kg_edges,kg_density,kg_salience
11,battery_issue,neutral,medium,kg_activation,kg_activation,76,76,3,2,0.868421052631579,0.9473684210526315,0.4689655172413793,0.06993006993006994,0.16551724137931037,0.12429378531073447,0.0898876404494382,45.37452380952382,12.727142857142855,13.904761904761905,22.60667808219182,19.17376712328767,20.079452054794523,0.0,0.06896551724137931,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,6,3,0.1,0.8083333333333335
12,battery_issue,polite,low,kg_activation,kg_activation,59,121,3,5,0.847457627118644,0.8347107438016529,0.3132530120481928,0.012195121951219513,0.14457831325301204,0.25806451612903225,0.2105263157894737,65.17212121212124,8.723636363636363,9.515151515151514,60.981289719626176,10.070018691588785,13.045981308411214,0.0,0.0,0.0,0.10344827586206896,0.0,0.6666666666666666,0.0,0.0,0.10344827586206896,0.14285714285714285,0.0,0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.85
13,battery_issue,frustrated,high,kg_activation,kg_activation,62,113,2,5,0.9193548387096774,0.8495575221238938,0.3703703703703703,0.0625,0.14814814814814817,0.20000000000000004,0.20588235294117646,32.45486842105265,15.812719298245614,18.417543859649125,54.36810137457047,9.692319587628866,11.827491408934709,0.0,0.0,0.0,0.10344827586206896,0.0,0.8571428571428571,0.0,0.2,0.10344827586206896,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,0.13333333333333333,0.8416666666666667
14,battery_issue,angry,high,kg_activation,kg_activation,56,80,3,4,0.8928571428571429,0.875,0.42857142857142855,0.0967741935483871,0.22222222222222224,0.10738255033557047,0.21965317919075145,49.48233333333337,10.498000000000001,13.06666666666667,41.1304280821918,12.056267123287672,13.875342465753427,0.0,0.034482758620689655,0.0,0.13793103448275862,0.0,0.5,0.0,0.25,0.10344827586206896,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,11,0.12222222222222222,0.835
15,battery_issue,neutral,medium,kg_activation,kg_activation,67,67,3,3,0.835820895522388,0.8656716417910447,0.3937007874015748,0.032,0.15748031496062992,0.23863636363636365,0.16,61.97714285714288,9.831746031746032,10.93968253968254,31.091428571428594,14.139682539682543,15.384126984126983,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,9,0.16071428571428573,0.83125
16,battery_issue,polite,low,kg_activation,kg_activation,52,84,3,4,0.9230769230769231,0.8690476190476191,0.2992125984251968,0.016,0.11023622047244094,0.22972972972972974,0.15819209039548024,54.133333333333354,9.600851063829786,11.373049645390072,62.87631578947371,9.209473684210526,11.284210526315789,0.03225806451612903,0.0,0.0,0.034482758620689655,0.0,0.5,0.3333333333333333,0.0,0.06674082313681869,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.85
17,battery_issue,frustrated,high,kg_activation,kg_activation,79,71,3,3,0.8860759493670886,0.8732394366197183,0.4055944055944056,0.1276595744680851,0.22377622377622375,0.1111111111111111,0.14035087719298248,21.28400000000002,16.50133333333334,18.0,26.84136363636364,14.98090909090909,14.860606060606063,0.0,0.06896551724137931,0.03225806451612903,0.06896551724137931,0.0,0.0,0.0,0.0,-0.03225806451612903,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,0.13333333333333333,0.8416666666666667
18,battery_issue,angry,high,kg_activation,kg_activation,61,118,3,4,0.8524590163934426,0.8983050847457628,0.34117647058823536,0.059523809523809534,0.12941176470588234,0.1568627450980392,0.19323671497584538,63.63393939393943,8.938181818181818,10.969696969696969,53.86540186915889,11.062542056074768,12.67214953271028,0.0,0.0,0.0,0.034482758620689655,0.0,0.7,0.0,0.0,0.034482758620689655,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,0.1388888888888889,0.8833333333333333
19,battery_issue,neutral,medium,kg_activation,kg_activation,63,59,3,3,0.9047619047619048,0.864406779661017,0.38596491228070173,0.03571428571428571,0.14035087719298245,0.2261904761904762,0.18292682926829268,38.43235632183911,12.701724137931034,13.940229885057471,35.94666666666669,12.8,15.333333333333332,0.0,0.034482758620689655,0.0,0.13793103448275862,0.0,0.0,0.0,0.0,0.10344827586206896,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.8357142857142857
20,battery_issue,polite,low,kg_activation,kg_activation,74,66,4,3,0.918918918918919,0.8636363636363636,0.3703703703703704,0.03007518796992481,0.14814814814814814,0.17877094972067042,0.14285714285714285,-34.00096830985913,22.411373239436625,18.367605633802818,31.66801075268819,13.97645161290323,14.718279569892474,0.0,0.06896551724137931,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,0.13333333333333333,0.7999999999999999
21,battery_issue,frustrated,high,kg_activation,kg_activation,78,73,3,4,0.8717948717948718,0.863013698630137,0.4142857142857143,0.07246376811594202,0.18571428571428572,0.17341040462427748,0.11976047904191617,38.63586854460095,13.749859154929577,15.100469483568077,52.93295454545458,9.975303030303028,11.44848484848485,0.0,0.06896551724137931,0.0,0.034482758620689655,0.0,0.0,0.3333333333333333,0.0,-0.034482758620689655,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,0.13333333333333333,0.7666666666666667
22,battery_issue,angry,high,kg_activation,kg_activation,78,62,3,3,0.8974358974358975,0.8870967741935484,0.5112781954887218,0.10687022900763359,0.22556390977443608,0.14444444444444443,0.16969696969696968,49.3598122065728,12.254084507042254,14.537089201877937,41.34959770114946,12.294827586206896,13.940229885057471,0.0,0.034482758620689655,0.0,0.06896551724137931,0.0,0.0,0.0,0.3333333333333333,0.034482758620689655,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,8,5,0.08928571428571429,0.85
23,battery_issue,neutral,medium,kg_activation,kg_activation,83,76,3,3,0.8433734939759037,0.8421052631578947,0.5034013605442177,0.12413793103448274,0.24489795918367346,0.21739130434782605,0.1694915254237288,48.03887387387388,12.686756756756761,14.190990990990992,40.2858823529412,11.863529411764706,13.270588235294117,0.0,0.034482758620689655,0.03225806451612903,0.10344827586206896,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.03670745272525028,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,0.13333333333333333,0.8250000000000001
24,battery_issue,polite,low,kg_activation,kg_activation,57,62,4,3,0.7894736842105263,0.8064516129032258,0.45454545454545453,0.0925925925925926,0.21818181818181817,0.23076923076923078,0.1851851851851852,56.87411764705885,9.549803921568628,13.07450980392157,20.92890804597704,15.143103448275863,19.457471264367815,0.0,0.034482758620689655,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,0.13333333333333333,0.8416666666666667
25,battery_issue,frustrated,high,kg_activation,kg_activation,69,113,3,4,0.8985507246376812,0.8672566371681416,0.313953488372093,0.011764705882352943,0.11627906976744186,0.20809248554913293,0.15023474178403753,41.67410256410258,12.829230769230772,13.589743589743591,41.06768203883499,13.928228155339806,16.901941747572817,0.0,0.06896551724137931,0.0,0.13793103448275862,0.0,0.75,0.0,0.25,0.06896551724137931,0.14285714285714285,0.0,0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.8428571428571429
26,wrong_item,angry,high,kg_activation,kg_activation,65,64,3,3,0.7846153846153846,0.890625,0.36065573770491804,0.05,0.18032786885245902,0.11976047904191617,0.12121212121212123,40.61570621468928,12.480000000000004,13.968361581920906,38.48500000000004,12.860000000000003,14.66666666666667,0.0,0.0,0.0,0.13793103448275862,0.0,0.0,0.0,0.6666666666666666,0.13793103448275862,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,11,8,0.07272727272727272,0.8363636363636364
27,wrong_item,frustrated,high,kg_activation,kg_activation,54,58,3,3,0.8518518518518519,0.9310344827586207,0.2830188679245283,0.01923076923076923,0.1320754716981132,0.13953488372093023,0.10227272727272728,40.04850340136059,11.731020408163268,13.880272108843537,28.765000000000015,13.718888888888891,16.829629629629633,0.06451612903225806,0.0,0.0,0.10344827586206896,0.0,0.0,0.3333333333333333,0.0,0.167964404894327,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.8357142857142857
28,wrong_item,neutral,medium,kg_activation,kg_activation,49,57,2,3,0.9591836734693877,0.8596491228070176,0.37623762376237624,0.0606060606060606,0.1782178217821782,0.06622516556291391,0.05,15.305000000000007,16.59,17.89090909090909,30.331666666666678,13.500370370370373,14.607407407407408,0.03225806451612903,0.0,0.0,0.10344827586206896,0.0,0.0,0.5,0.3333333333333333,0.135706340378198,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.8071428571428572
29,wrong_item,polite,low,kg_activation,kg_activation,63,86,4,5,0.7777777777777778,0.8604651162790697,0.391304347826087,0.14705882352941177,0.26086956521739135,0.1518987341772152,0.15730337078651688,49.88703947368424,9.841184210526318,11.314035087719299,58.50600000000003,8.825333333333337,10.8,0.0,0.034482758620689655,0.03225806451612903,0.10344827586206896,0.0,0.4,0.0,0.2,0.03670745272525028,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7,4,0.09523809523809523,0.7928571428571429
30,wrong_item,angry,high,kg_activation,kg_activation,59,122,3,2,0.8813559322033898,0.9016393442622951,0.35502958579881655,0.0838323353293413,0.15384615384615385,0.09790209790209792,0.1881188118811881,50.69833333333335,10.659629629629631,11.644444444444446,35.13945945945946,17.54990990990991,19.124324324324323,0.0,0.06896551724137931,0.03225806451612903,0.10344827586206896,0.0,0.7142857142857143,0.0,0.0,0.0022246941045606233,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,0.1388888888888889,0.7388888888888889
31,wrong_item,frustrated,high,kg_activation,kg_activation,71,102,3,5,0.8873239436619719,0.8431372549019608,0.382716049382716,0.075,0.1728395061728395,0.17801047120418848,0.2062780269058296,45.31317204301078,12.073225806451614,12.782795698924733,56.6426315789474,10.078947368421055,12.65263157894737,0.0,0.0,0.0,0.06896551724137931,0.3333333333333333,0.25,0.0,0.4,0.06896551724137931,0.0,0.14285714285714285,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,7,4,0.09523809523809523,0.8571428571428573
32,wrong_item,neutral,medium,kg_activation,kg_activation,56,55,3,3,0.875,0.8727272727272727,0.3269230769230769,0.0392156862745098,0.15384615384615385,0.11688311688311688,0.12987012987012989,62.493401360544254,8.600408163265307,10.614965986394559,36.31089743589746,12.500769230769233,15.394871794871797,0.0,0.034482758620689655,0.0,0.06896551724137931,0.0,0.0,0.0,0.3333333333333333,0.034482758620689655,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7,4,0.09523809523809523,0.7928571428571429
33,wrong_item,polite,low,kg_activation,kg_activation,68,97,3,5,0.8088235294117647,0.8350515463917526,0.4000000000000001,0.13071895424836602,0.24516129032258066,0.1987577639751553,0.20430107526881722,45.062916666666695,12.273750000000003,14.783333333333331,52.0636551724138,10.320137931034484,12.017471264367817,0.0,0.0,0.0,0.034482758620689655,0.25,0.5,0.0,0.2,0.034482758620689655,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7,4,0.09523809523809523,0.8214285714285714
34,wrong_item,angry,high,kg_activation,kg_activation,61,122,3,2,0.8360655737704918,0.8688524590163934,0.26347305389221554,0.012121212121212121,0.09580838323353294,0.09395973154362415,0.20192307692307693,33.465,13.063333333333333,15.348148148148148,34.90712538226302,17.416697247706427,19.3039755351682,0.0,0.034482758620689655,0.0,0.06896551724137931,0.0,0.8333333333333334,0.0,0.5,0.034482758620689655,0.09090909090909091,0.0,0,0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,14,0.12727272727272726,0.85
35,wrong_item,frustrated,high,kg_activation,kg_activation,53,121,4,5,0.8867924528301887,0.8925619834710744,0.27672955974842767,0.012738853503184714,0.11320754716981132,0.13664596273291924,0.17117117117117117,62.4675,7.5275,9.8,51.16033489096577,10.553785046728972,12.740809968847351,0.0,0.0,0.0,0.0,0.5,0.8,0.25,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.8357142857142857
36,wrong_item,neutral,medium,kg_activation,kg_activation,79,67,3,3,0.8354430379746836,0.9104477611940298,0.3283582089552239,0.030303030303030304,0.14925373134328357,0.09782608695652174,0.10344827586206896,19.571079812206563,16.409014084507046,19.607511737089204,15.293817204301092,16.260322580645163,17.944086021505377,0.03225806451612903,0.10344827586206896,0.0,0.10344827586206896,0.0,0.0,0.3333333333333333,0.0,0.03225806451612903,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,0.14285714285714285,0.7875000000000001
37,wrong_item,polite,low,kg_activation,kg_activation,59,120,3,3,0.9491525423728814,0.9,0.33333333333333337,0.04819277108433735,0.14285714285714282,0.16774193548387098,0.17840375586854462,35.66559748427673,12.67358490566038,13.859119496855346,47.57685810810813,13.517184684684683,16.50540540540541,0.03225806451612903,0.06896551724137931,0.03225806451612903,0.06896551724137931,0.0,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7,4,0.09523809523809523,0.7857142857142858
38,wrong_item,angry,high,kg_activation,kg_activation,66,53,3,3,0.8787878787878788,0.9056603773584906,0.2857142857142857,0.03636363636363637,0.14285714285714285,0.1772151898734177,0.1388888888888889,46.12125683060111,11.877704918032787,12.06775956284153,15.877074829932013,15.102448979591838,17.145578231292518,0.0,0.034482758620689655,0.0,0.10344827586206896,0.25,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,11,8,0.07272727272727272,0.8409090909090909
39,wrong_item,frustrated,high,kg_activation,kg_activation,55,54,3,3,0.9090909090909091,0.8703703703703703,0.21568627450980393,0.02,0.09803921568627451,0.14193548387096774,0.1032258064516129,41.77503401360548,11.490204081632655,13.880272108843537,33.65058823529415,12.789019607843137,13.858823529411765,0.0,0.034482758620689655,0.0,0.06896551724137931,0.3333333333333333,0.0,0.0,0.3333333333333333,0.034482758620689655,0.0,0.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8,8,0.14285714285714285,0.7749999999999999
40,wrong_item,neutral,medium,kg_activation,kg_activation,53,109,3,3,0.8490566037735849,0.8990825688073395,0.3164556962025316,0.0,0.12658227848101264,0.11042944785276072,0.16289592760180996,62.493401360544254,8.600408163265307,9.798639455782315,45.25400000000002,13.158000000000001,15.600000000000001,0.03225806451612903,0.0,0.0,0.06896551724137931,0.0,0.7142857142857143,0.0,0.0,0.10122358175750834,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.7857142857142857
41,wrong_item,polite,low,kg_activation,kg_activation,58,60,4,3,0.8103448275862069,0.8833333333333333,0.2882882882882883,0.0,0.14414414414414414,0.11842105263157894,0.07741935483870967,49.725872641509454,9.615235849056607,11.337735849056605,28.739473684210537,13.97087719298246,17.424561403508772,0.0,0.06896551724137931,0.0,0.06896551724137931,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7,4,0.09523809523809523,0.8214285714285714
42,wrong_item,angry,high,kg_activation,kg_activation,79,76,3,3,0.8734177215189873,0.9078947368421053,0.26206896551724135,0.04195804195804196,0.12413793103448276,0.13157894736842102,0.13605442176870747,61.75779279279281,10.773243243243243,12.02882882882883,23.620238095238108,15.76142857142857,17.333333333333332,0.0,0.034482758620689655,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,14,0.12727272727272726,0.85
43,wrong_item,frustrated,high,kg_activation,kg_activation,63,53,4,3,0.9047619047619048,0.8490566037735849,0.31481481481481477,0.0,0.12962962962962962,0.0935672514619883,0.11042944785276072,48.90261904761908,11.075714285714287,13.895238095238097,39.33033333333336,11.914000000000001,13.06666666666667,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,-0.034482758620689655,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7,4,0.09523809523809523,0.8571428571428573
44,wrong_item,neutral,medium,kg_activation,kg_activation,73,88,3,3,0.863013698630137,0.9090909090909091,0.3790849673202614,0.013245033112582781,0.13071895424836602,0.21164021164021163,0.16666666666666666,39.65954545454545,13.193030303030302,13.64848484848485,36.71605691056911,14.928536585365855,15.81138211382114,0.0,0.06896551724137931,0.0,0.10344827586206896,0.0,0.4,0.0,0.0,0.034482758620689655,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.8214285714285714
45,wrong_item,polite,low,kg_activation,kg_activation,41,49,2,3,0.926829268292683,0.9183673469387755,0.23529411764705882,0.0,0.1411764705882353,0.10144927536231885,0.08275862068965517,44.00885135135138,11.71689189189189,14.967567567567569,29.42818840579713,12.963913043478264,14.82898550724638,0.0,0.034482758620689655,0.0,0.034482758620689655,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.8357142857142856
46,wrong_item,angry,high,kg_activation,kg_activation,79,66,3,3,0.8607594936708861,0.8636363636363636,0.47482014388489213,0.014598540145985401,0.1870503597122302,0.16666666666666666,0.16774193548387095,56.252000000000024,11.624000000000002,13.200000000000001,33.77714285714288,13.76507936507937,16.019047619047623,0.0,0.06896551724137931,0.0,0.034482758620689655,0.0,0.25,0.0,0.0,-0.034482758620689655,0.0,0.1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10,12,0.13333333333333333,0.85
47,wrong_item,frustrated,high,kg_activation,kg_activation,57,44,2,3,0.8947368421052632,0.8636363636363636,0.3404255319148936,0.021739130434782608,0.14893617021276598,0.06666666666666667,0.07228915662650602,32.39500000000004,15.200000000000003,18.092307692307692,28.331666666666678,12.620000000000001,16.333333333333336,0.0,0.034482758620689655,0.0,0.06896551724137931,0.0,0.0,0.0,0.3333333333333333,0.034482758620689655,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7,4,0.09523809523809523,0.8571428571428573
48,wrong_item,neutral,medium,kg_activation,kg_activation,63,62,3,3,0.8888888888888888,0.9032258064516129,0.3247863247863248,0.03478260869565217,0.18803418803418803,0.09815950920245398,0.049999999999999996,29.144519774011314,14.080000000000002,16.680225988700567,25.771052631578982,14.384912280701755,16.02105263157895,0.03225806451612903,0.0,0.0,0.06896551724137931,0.0,0.0,0.3333333333333333,0.0,0.10122358175750834,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,6,3,0.1,0.824
